,Job Title,Company,Location,Salary,Job Description,Post Date,Extract Date
369,Business Analyst,Jerry,"New York, NY 10001 (Chelsea area)",Estimated $80.8K - $102K a year,"As a business analyst, you use data to tell stories and make actionable recommendations to help the business.
Strong written communication and data presentation…",Posted13 days ago,2022-05-05
370,"Strategy Execution Consultant - Business Analyst Level, Summ...",BTS,"New York, NY 10118 (Chelsea area)",N/A,"We work in small teams to develop customized business simulations and other learning solutions.
Think board games with financial models, or app-based digital…",Posted30+ days ago,2022-05-05
371,​Data Analyst - Internal Audit,Apple Bank for Savings,"New York, NY",Estimated $71K - $90K a year,"Support data management activities as they relate to Internal Audit's data repository.
Participate in the development of all types of analytical tools,…",Posted23 days ago,2022-05-05
372,new,Ryder System,"Remote in Buffalo, NY 14211+3 locations",N/A,This will push the envelope of what is possible within the big data space; streaming live data into a data lake and experimenting with data in the data sandbox.,Posted7 days ago,2022-05-05
373,BI Analyst,Delaware North,"Hybrid remote in Buffalo, NY 14202",N/A,Minimum of 3 years of experience in statistics and quantitative roles; experience in the hospitality industry a plus.,Posted25 days ago,2022-05-05
374,"Research Analyst, MTV Entertainment Group",MTV,"New York, NY 10014 (West Village area)",N/A,"1-year related work experience (internships okay) in television and/or media data analysis.
The ideal candidate will show analytical abilities, be detail…",Posted15 days ago,2022-05-05
375,Business Analyst with Data warehouse Experience,Apexon,"New York, NY 10112 (Midtown area)",N/A,"Basic understanding of data technologies – How data is stored (applications, data lakes, data warehouses), ETL, MDM etc.",Posted30+ days ago,2022-05-05
376,Senior Data Analyst – Business Intelligence & Enterprise Ana...,Shake Shack,"Hybrid remote in New York, NY 10014",N/A,"Develop and monitor KPIs to drive high-level oversight of business initiatives and company health, and develop regular insights from the data to enable…",Posted14 days ago,2022-05-05
377,Data Quality Analyst,Hofstra University,"Hempstead, NY 11549",Estimated $71K - $89.8K a year,"Strong understanding of database structure, data extraction and data analysis.
Performs data profiling to identify and analyze root cause of data issues,…",Posted23 days ago,2022-05-05
378,Business Analyst,Deloitte,"New York, NY+7 locations",N/A,The Business Analyst will serve as part of a team supporting established projects and creating products from the ground up.,Posted30+ days ago,2022-05-05
379,Performance Improvement Specialist and Data Analyst,ACHIEVE of NY,"Binghamton, NY 13905",Estimated $42.5K - $53.9K a year,"Bachelor’s Degree in a related field plus 3-5 years of relevant experience.
Collect data across departments on key performance indicators.",Posted30+ days ago,2022-05-05
380,Junior Analyst Medical Data - Emergency Department Coder - W...,NewYork-Presbyterian Hospital,"Manhattan, NY 10065 (Upper East Side area)+1 location",N/A,"Corrects and resubmits data from abstracts as identified through edit reports from said registries.
Weekends (United States of America).",Posted30+ days ago,2022-05-05
381,Operational Data Analyst,Adelphi University,"Garden City, NY",Estimated $51.5K - $65.3K a year,"Experience working with large data sources, extracting and manipulating data from multiple data fields.
Assist in maintenance of data integrity across relevant…",Posted8 days ago,2022-05-05
382,Ecommerce Data Analyst,PepsiCo,"New York, NY",N/A,"Document data access and data syndication requirements.
This person will collaborate with team members from Supply Chain, Finance, Engineering, IT, Product, and…",Posted23 days ago,2022-05-05
383,Treasury Data Analyst II (Hybrid or Remote),M&T Bank,"Remote in Buffalo, NY+3 locations",N/A,"Experience dealing with large data sets.
Support design and implementation of data structures through proper change management.",Posted30+ days ago,2022-05-05
384,Sr. Data Analyst,Zachary Piper Solutions,"Remote in Queens, NY",Estimated $102K - $129K a year,"Enhance out of state vaccination data by establishing automated connection with Tiberius database.
Collaborate with programmers, engineers, and organizational…",Posted13 days ago,2022-05-05
385,Senior Data Engineer & Analyst,Life House,"Remote in New York, NY",Estimated $120K - $152K a year,"Perform data profiling and analysis.
Develop data ingestion modules that will feed the AI models.
Design, build, and productionize complex data pipelines.",Posted16 days ago,2022-05-05
386,Senior Student Financials Data Specialist- Data and Reportin...,New York University,"New York, NY 10012 (Greenwich Village area)",N/A,"At least 5 years of relevant experience in a University setting including experience in financial analysis.
Position Summary: Partner with the Director, Student…",Posted30+ days ago,2022-05-05
387,Financial Analyst,Columbia University Medical Center,"New York, NY 10032 (Washington Heights area)",N/A,"Oversight of processing of orders, invoices 5%.
Required to analyze data and create ad hoc and periodic reports.
Job Type: Officer of Administration.",Posted30+ days ago,2022-05-05
388,Implementation Data Analyst,CAIS,"New York, NY 10022 (Midtown area)",Estimated $64.3K - $81.5K a year,Become an expert in Alternative Investments and CAIS data and use your expertise and breadth of knowledge to drive data-driven decisions.,Posted23 days ago,2022-05-05
389,Business Analyst,Baldwin Risk Partners,"Latham, NY",Estimated $61K - $77.2K a year,"Investigate and address data anomalies and process gaps to troubleshoot data inconsistencies; implement solutions.
Comprehension of SQL and data modeling.",Posted14 days ago,2022-05-05
390,Electronic Data Interface Analyst I/II/III/IV- 012797,Excellus,"Rochester, NY 14604 (Central Business District area)+1 location",Estimated $78.8K - $99.8K a year,"Develops, coaches and assists EDI analysts.
Serves as a business rule SME for other EDI analysts.
5 years of X12 experience required.",Posted15 days ago,2022-05-05
391,Associate Data Science Analyst/Engineer,NYU Langone,"New York, NY+1 location",N/A,"Familiarity with major machine learning models and data mining techniques.
Experience with a few machine learning open-source packages (such as sklearn).",Posted12 days ago,2022-05-05
392,Database Analyst,NorthEast Provider Solutions Inc.,"Valhalla, NY",N/A,2-5 years’ experience in a technical support environment including analysis and design of online based information systems.,Posted30+ days ago,2022-05-05
393,new,NYC Health + Hospitals,"New York, NY+4 locations",N/A,A Baccalaureate degree from an accredited college or university and three (3) years of experience as described above; or.,Posted6 days ago,2022-05-05
394,Senior People Data Analyst,Medidata Solutions,"Remote in New York, NY 10014+1 location",Estimated $92K - $117K a year,"Provide ongoing operational talent reports to the business with data driven narratives.
3+ years of hands-on experience with data visualization and ETL tools…",Posted30+ days ago,2022-05-05
395,new,NYC Careers,"New York, NY 11201 (Fort Greene area)+2 locations",N/A,"Inputting data, running queries, and preparing database reports.
Education and/or experience which is equivalent to ""1"" or ""2"" above.",Posted5 days ago,2022-05-05
396,Singularity Business Analyst,SS&C Technologies,"New York, NY",N/A,SS&C is a global provider of investment and financial services and software for the financial services and healthcare industries. Named to Fortune 1000 list…,Posted13 days ago,2022-05-05
397,new,Amex,"New York, NY",N/A,"Guiding data management teams on the implementation of data quality, metadata and lineage, data sourcing and usage, data issue management requirements.",Posted7 days ago,2022-05-05
398,Big Data Analyst,Discovery Communications,"New York, NY 10003 (Flatiron area)",Estimated $72.6K - $92K a year,"Work with data engineering to consolidate and analyze structured and unstructured “big data” sources.
Query and analyze raw data including smart tv data,…",Posted14 days ago,2022-05-05
399,Data Specialist,Weill Cornell Medicine,"New York, NY",N/A,"Designs and maintains relational databases, including developing programs and coding to support ease of data entry, management, and automated reports; may…",Posted30+ days ago,2022-05-05
400,Business/Data Analyst - Vice President,Sumitomo Mitsui Banking Corporation,"White Plains, NY 10601",Estimated $103K - $130K a year,Analyzes data or new requirements for reports or data migration and efforts to consolidate data into centralized warehouses.,Posted18 days ago,2022-05-05
401,Data Analyst,Movado,"New York, NY",Estimated $71.6K - $90.6K a year,"Ensure accuracy of data tracking and business reporting.
Proficiency in Microsoft Excel (Pivot table, advanced formula, and VBA) and data visualization tools…",Posted30+ days ago,2022-05-05
402,Business Analyst,S&P Global,"New York, NY",N/A,"A comprehensive, benefits package that includes medical, dental, vision and life insurance plans, paid time off, a generous 401k match with no vesting period,…",Posted30+ days ago,2022-05-05
403,"Data Analyst, Equity Sales & Trading Research",Stifel,"New York, NY 10019",N/A,"Demonstrated analytical skills and data acumen.
To do well in this role you need a very fine eye for detail, experience in data analytics, a strong work-ethic,…",Posted30+ days ago,2022-05-05
404,Matter Profiling Data and Technology Analyst,Cleary Gottlieb Steen & Hamilton LLP,"New York, NY 10006 (Financial District area)",Estimated $66K - $83.6K a year,"Perform regular audits to ensure data accuracy and maintain data integrity across the system.
Create procedures and rules to maintain clean data and standardize…",Posted30+ days ago,2022-05-05
405,Data Quality Analyst,OptionMetrics,"Hybrid remote in New York, NY",Estimated $96.3K - $122K a year,"Perform data mining, data cleansing, and data analysis on large data sets.
Hands-on experience with data exploration and data visualization.",Posted30+ days ago,2022-05-05
406,new,Citi,"New York, NY",N/A,"1-3 years of experience in a related field.
Banking, Capital Markets and Advisory division provides comprehensive relationship coverage and a full suite of…",Posted1 day ago,2022-05-05
407,new,Google,"New York, NY (Chelsea area)",N/A,"Execute complex quantitative analyses and advanced modeling that translates data into actionable insights.
Bachelor's degree or equivalent practical experience.",Posted7 days ago,2022-05-05
